link,title,addr,dientich,bedroom,bathroom,price,day
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/hot-ban-dat-tung-thien-vuong-7m5-gan-song-doan-doan-khue-3-9-ty-id21902811,"Hot! Bán đất Tùng Thiện Vương, (7m5) gần sông đoạn Đoàn Khuê 3.9 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",95 m2,0 PN,0 WC,3 tỷ 900 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-mat-tien-doan-khue-duong-10m5-gan-k20-nam-viet-a-khue-my-id21905263,"Bán lô đất Mặt tiền Đoàn Khuê, đường 10m5 gần K20, Nam Việt Á Khuê Mỹ","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,4 tỷ 800 triệu,01/07/2023
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-nguyen-huu-tho-vi-tri-dep-kd-hoa-thuan-tay-hai-chau-id21908306,"Bán nhà 3 tầng Mt Nguyễn Hữu Thọ vị trí đẹp Kd Hòa Thuận Tây, Hải Châu","Quận Hải Châu, Đà Nẵng",85 m2,5 PN,5 WC,13 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-thanh-khe/mua-dat/ban-can-ho-hagl-mat-tien-ham-nghi-can-goc-117m2-full-noi-that-2-7ty-id21927518,"Bán căn hộ HAGL Mặt tiền Hàm Nghi, căn góc 117m2 full nội thất 2.7tỷ","Quận Thanh Khê, Đà Nẵng",117 m2,3 PN,2 WC,2 tỷ 700 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-85m2-kiet-oto-k420-le-van-hien-gan-bv-nhi-khue-my-chi-2-3-ty-id21947956,"Bán đất 85m2 kiệt ôtô K420 Lê Văn Hiến gần Bv Nhi, Khuê Mỹ chỉ 2.3 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",85 m2,0 PN,0 WC,2 tỷ 300 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-1-ty-ban-dat-mt-tran-hung-dao-duong-10m5-view-song-han-son-tra-id21962756,"Giảm 1 tỷ Bán đất Mt Trần Hưng Đạo, đường 10m5 view sông Hàn, Sơn Trà","Quận Sơn Trà, Đà Nẵng",100 m2,0 PN,0 WC,17 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-ly-nhat-quang-4-tang-11-phong-thu-nhap-30tr-th-son-tra-id22015369,"Bán nhà MT Lý Nhật Quang, 4 tầng 11 phòng thu nhập 30tr/th, Sơn Trà","Quận Sơn Trà, Đà Nẵng",151 m2,11 PN,11 WC,10 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-duong-khue-10m5-gan-song-my-an-id22061971,"Bán đất MT Dương Khuê 10m5 gần sông, Mỹ An","Quận Ngũ Hành Sơn, Đà Nẵng",98 m2,0 PN,0 WC,9 tỷ,01/07/2023
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-171m2-ngang-8m2-mat-tien-nguyen-hoang-vi-tri-dep-kd-hai-chau-id22125297,"Bán đất 171m2 ngang 8m2, Mặt tiền Nguyễn Hoàng vị trí đẹp KD, Hải Châu","Quận Hải Châu, Đà Nẵng",172 m2,0 PN,0 WC,16 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-220m2-mt-nai-hien-dong-20-doi-dien-cong-vien-ky-quan-son-tra-id22125406,"Bán đất 220m2 MT Nại Hiên Đông 20, đối diện Công Viên Kỳ Quan, Sơn Trà","Quận Sơn Trà, Đà Nẵng",220 m2,0 PN,0 WC,10 tỷ 700 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-2-tang-mt-my-an-4-vi-tri-dep-gan-cong-vien-va-song-han-5-7-ty-id22205092,"Bán nhà 2 tầng MT Mỹ An 4, vị trí đẹp gần công viên và sông Hàn 5.7 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",109 m2,3 PN,2 WC,5 tỷ 700 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-dep-2-mt-nguyen-duy-trinh-duong-10m5-kinh-doanh-tot-nhs-4-5t-id22190298,"Bán đất đẹp 2 MT Nguyễn Duy Trinh, đường 10m5 kinh doanh tốt, NHS 4.5T","Quận Ngũ Hành Sơn, Đà Nẵng",83 m2,0 PN,0 WC,4 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-k20-duong-10m5-gan-doan-khue-nam-viet-a-khue-my-4-7-ty-id22190176,"Bán đất MT K20 đường 10m5 gần Đoàn Khuê, Nam Việt Á, Khuê Mỹ 4.7 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,4 tỷ 700 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-pham-duc-nam-7m5-ngay-cong-vien-gan-vo-chi-cong-hoa-quy-id22190086,"Bán đất Phạm Đức Nam (7m5) ngay công viên, gần Võ Chí Công, Hòa Quý","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,0 PN,0 WC,3 tỷ 600 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-bien-mt-nguyen-dang-tuyen-dau-tuyen-son-tra-da-nang-3-6-ty-id22181667,"Bán đất biển MT Nguyễn Đăng Tuyển, đầu tuyến Sơn Trà, Đà Nẵng 3.6 tỷ","Quận Sơn Trà, Đà Nẵng",90 m2,0 PN,0 WC,3 tỷ 600 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-tran-thanh-mai-5m5-gan-duong-pham-van-dong-son-tra-5-3-ty-id22184535,"Bán đất Trần Thanh Mại, 5m5 gần đường Phạm Văn Đồng, Sơn Trà 5.3 tỷ","Quận Sơn Trà, Đà Nẵng",75 m2,0 PN,0 WC,5 tỷ 300 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-bien-mat-tien-pham-kiet-10m5-gan-furama-resort-khue-my-9-ty-id22184332,"Bán đất biển Mặt tiền Phạm Kiệt, (10m5) gần Furama Resort Khuê Mỹ 9 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",90 m2,0 PN,0 WC,9 tỷ,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-bien-414m2-kiet-5m-ba-huyen-thanh-quan-my-an-chi-hon-19-ty-id22189039,"Bán đất biển 414m2, kiệt 5m Bà Huyện Thanh Quan, Mỹ An chỉ hơn 19 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",414 m2,0 PN,0 WC,19 tỷ 800 triệu,01/07/2023
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-lo-dat-mt-me-thu-duong-10m5-gan-vo-chi-cong-hoa-xuan-gia-tot-id21898842,"Bán lô đất Mt Mẹ Thứ, đường 10m5 gần Võ Chí Công, Hòa Xuân giá tốt","Quận Cẩm Lệ, Đà Nẵng",127 m2,0 PN,0 WC,5 tỷ 300 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-da-man-12-gan-doan-khue-nam-viet-a-khue-my-4-85ty-id21976742,"Bán nhà đẹp 2 tầng Đa Mặn 12 gần Đoàn Khuê, Nam Việt Á, Khuê Mỹ 4.85tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",81 m2,3 PN,2 WC,4 tỷ 850 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-bien-7-5x29m-mt-my-da-dong-12-vi-tri-dep-gan-phan-tu-my-an-id21983358,"Bán đất biển 7,5x29m Mt Mỹ Đa Đông 12, vị trí đẹp gần Phan Tứ, Mỹ An","Quận Ngũ Hành Sơn, Đà Nẵng",214 m2,0 PN,0 WC,16 tỷ,01/07/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mat-tien-pham-quang-anh-gan-cau-rong-song-han-son-tra-5-65ty-id22037955,"Bán nhà mặt tiền Phạm Quang Ảnh, gần cầu Rồng sông Hàn, Sơn Trà 5.65tỷ","Quận Sơn Trà, Đà Nẵng",76 m2,2 PN,1 WC,5 tỷ 650 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/ban-can-ho-hiyori-2pn-full-noi-that-mt-vo-van-kiet-sat-cau-rong-3-5ty-id22032716,"Bán căn hộ Hiyori 2PN full nội thất, Mt Võ Văn Kiệt sát cầu Rồng 3.5tỷ","Quận Sơn Trà, Đà Nẵng",61 m2,2 PN,2 WC,3 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-mt-mac-cuu-7m5-gan-song-nam-viet-a-id22072925,"Bán nhà đẹp Mt Mạc Cửu, 7m5 gần sông Nam Việt Á","Quận Ngũ Hành Sơn, Đà Nẵng",100 m2,3 PN,2 WC,6 tỷ 150 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-duong-nai-hien-dong-gan-duong-lam-song-han-son-tra-3-3-ty-id22200164,"Bán nhà Mt đường Nại Hiên Đông, gần Dương Lâm sông Hàn Sơn Trà 3.3 tỷ","Quận Sơn Trà, Đà Nẵng",65 m2,2 PN,2 WC,3 tỷ 300 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-kiet-oto-luong-the-vinh-gan-cau-rong-song-han-son-tra-3-09-ty-id21969993,"Bán nhà kiệt ôtô Lương Thế Vinh, gần cầu Rồng sông Hàn Sơn Trà 3.09 tỷ","Quận Sơn Trà, Đà Nẵng",85 m2,2 PN,1 WC,3 tỷ 90 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-le-van-quy-gan-bien-pham-van-dong-an-hai-bac-son-tra-id21915399,"Bán đất Mt Lê Văn Quý, gần biển Phạm Văn Đồng, An Hải Bắc, Sơn Trà","Quận Sơn Trà, Đà Nẵng",88 m2,0 PN,0 WC,12 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mat-tien-le-ninh-gan-bien-pham-van-dong-an-hai-bac-son-tra-id22102375,"Bán đất Mặt tiền Lê Ninh, gần biển Phạm Văn Đồng, An Hải Bắc, Sơn Trà","Quận Sơn Trà, Đà Nẵng",93 m2,0 PN,0 WC,7 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-5-tang-mat-tien-luu-quy-ky-gan-phan-dang-luu-hai-chau-6-5ty-id22102324,"Bán nhà 3.5 tầng Mặt tiền Lưu Quý Kỳ, gần Phan Đăng Lưu Hải Châu 6.5tỷ","Quận Hải Châu, Đà Nẵng",60 m2,3 PN,4 WC,6 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-dep-2-mt-ly-nhat-quang-10-5m-gan-song-han-son-tra-id22212535,"Bán nhà 3 tầng đẹp 2 MT Lý Nhật Quang, (10.5m) gần Sông Hàn, Sơn Trà","Quận Sơn Trà, Đà Nẵng",162 m2,3 PN,5 WC,12 tỷ 500 triệu,01/07/2023
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-mt-pham-nhu-tang-7m5-gan-ha-huy-tap-thanh-khe-id22151367,"Bán nhà đẹp 3 tầng MT Phạm Nhữ Tăng, 7m5 gần Hà Huy Tập, Thanh Khê","Quận Thanh Khê, Đà Nẵng",81 m2,3 PN,3 WC,6 tỷ 800 triệu,01/07/2023
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-120m2-kiet-oto-xom-dong-gan-cho-khue-my-nam-viet-a-3-2-ty-id22106129,"Bán đất 120m2 kiệt ôtô Xóm Đồng, gần chợ Khuê Mỹ, Nam Việt Á 3.2 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",120 m2,0 PN,0 WC,3 tỷ 200 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-tran-hung-dao-view-song-han-gan-cau-quay-son-tra-id22095874,"Bán nhà 3 tầng MT Trần Hưng Đạo, view sông Hàn gần cầu quay, Sơn Trà","Quận Sơn Trà, Đà Nẵng",100 m2,5 PN,3 WC,17 tỷ 500 triệu,29/06/2023
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-kiet-nui-thanh-3-tang-moi-xay-full-noi-that-hai-chau-2-9-ty-id22095127,"Bán nhà kiệt Núi Thành, 3 tầng mới xây Full nội thất, Hải Châu 2.9 tỷ","Quận Hải Châu, Đà Nẵng",42 m2,3 PN,4 WC,2 tỷ 900 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-2-mat-tien-mai-hac-de-duong-15m-ngay-cau-rong-son-tra-id22064048,"Bán nhà 3 tầng 2 mặt tiền Mai Hắc Đế, đường 15m ngay cầu Rồng, Sơn Trà","Quận Sơn Trà, Đà Nẵng",118 m2,4 PN,4 WC,18 tỷ,29/06/2023
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-mat-tien-do-thuc-tinh-7m5-gan-dh-dong-a-khue-trung-3-9-ty-id22032610,"Bán nhà mặt tiền Đỗ Thúc Tịnh, 7m5 gần ĐH Đông Á, Khuê Trung 3.9 tỷ","Quận Cẩm Lệ, Đà Nẵng",73 m2,2 PN,2 WC,3 tỷ 900 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-100tr-ban-dat-nguyen-thi-ba-gan-song-son-tra-id21987323,"Giảm 100tr Bán đất Nguyễn Thị Ba gần sông, Sơn Trà","Quận Sơn Trà, Đà Nẵng",85 m2,0 PN,0 WC,3 tỷ 600 triệu,29/06/2023
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-mat-tien-ton-that-tung-gan-nguyen-van-linh-thanh-khe-5-49-ty-id21973222,"Bán nhà Mặt tiền Tôn Thất Tùng, gần Nguyễn Văn Linh, Thanh Khê 5.49 tỷ","Quận Thanh Khê, Đà Nẵng",58 m2,2 PN,2 WC,5 tỷ 490 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-300tr-ban-dat-bien-2-lo-lk-mt-tan-thai-4-sat-ho-nghinh-son-tra-id21936616,"Giảm 300tr, Bán đất biển 2 lô Lk Mt Tân Thái 4 sát Hồ Nghinh, Sơn Trà","Quận Sơn Trà, Đà Nẵng",153 m2,0 PN,0 WC,10 tỷ 200 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-2-mt-tran-hung-dao-ngang-12m-vi-tri-dep-view-song-han-son-tra-id21973887,"Bán đất 2 MT Trần Hưng Đạo, ngang 12m vị trí đẹp view Sông Hàn Sơn Trà","Quận Sơn Trà, Đà Nẵng",290 m2,0 PN,0 WC,44 tỷ 800 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-bui-huy-bich-5m5-gan-song-marina-complex-son-tra-3-3-ty-id22152900,"Bán đất Mt Bùi Huy Bích, 5m5 gần sông Marina Complex, Sơn Trà 3.3 tỷ","Quận Sơn Trà, Đà Nẵng",75 m2,0 PN,0 WC,3 tỷ 299 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/gia-tot-ban-gap-lo-dat-2mt-duong-10m5-ly-nhat-quang-id22205257,GIÁ TỐT - Bán GẤP lô đất 2MT đường 10m5 Lý Nhật Quang,"Quận Sơn Trà, Đà Nẵng",221 m2,0 PN,0 WC,8 tỷ 500 triệu,29/06/2023
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-dat-kem-nha-xuong-duong-bau-mac-2-ngang-7-5m-id22167761,"Bán Đất kèm Nhà xưởng đường Bàu Mạc 2 - ngang 7,5m","Quận Liên Chiểu, Đà Nẵng",150 m2,1 PN,1 WC,4 tỷ 900 triệu,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-2-mt-truoc-sau-tran-hung-dao-view-song-doan-ban-phao-hoa-17-5-id22211019,"Bán đất 2 Mt trước sau Trần Hưng Đạo, view sông đoạn bắn pháo hoa 17.5","Quận Sơn Trà, Đà Nẵng",100 m2,0 PN,0 WC,17 tỷ 500 triệu,29/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/can-ban-biet-thu-2-tang-co-ho-boi-gan-shophouse-duong-minh-mang-id22180567,Cần bán biệt thự 2 tầng có hồ bơi gần Shophouse đường Minh Mạng,"Quận Ngũ Hành Sơn, Đà Nẵng",250 m2,3 PN,3 WC,15 tỷ,29/06/2023
https://mogi.vn/quan-lien-chieu/mua-dat-kho-xuong/can-ban-kho-xuong-kcn-hoa-khanh-mo-rong-vi-tri-duong-10b-id22059909,Cần bán Kho xưởng KCN Hoà Khánh mở rộng  Vị trí Đường 10B,"Quận Liên Chiểu, Đà Nẵng",7800 m2,0 PN,0 WC,28 tỷ,29/06/2023
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/gia-tot-ban-gap-lo-dat-2-mat-tien-duong-ly-nhat-quang-id22211989,GIÁ TỐT - Bán GẤP lô đất 2 mặt tiền đường Lý Nhật Quang,"Quận Sơn Trà, Đà Nẵng",222 m2,0 PN,0 WC,8 tỷ 500 triệu,15/06/2023
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/kiet-o-to-tieu-la-70m2-ngang-6m-2-ty-o-ngay-id22222673,"Kiệt ô tô Tiểu La, 70m2, ngang 6m, 2 tỷ, ở ngay","Quận Hải Châu, Đà Nẵng",70 m2,2 PN,1 WC,2 tỷ,15/06/2023
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-3-tang-duong-kiet-nguyen-phuoc-nguyen-id22222927,Bán nhà 3 tầng đường kiệt Nguyễn Phước Nguyên,"Quận Thanh Khê, Đà Nẵng",45 m2,3 PN,2 WC,2 tỷ 600 triệu,15/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-dat-2-mat-tien-mai-dang-chon-id22221352,Bán Đất 2 Mặt Tiền Mai Đăng Chơn,"Quận Ngũ Hành Sơn, Đà Nẵng",288 m2,1 PN,1 WC,12 tỷ,15/06/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-2-mat-tien-duong-tran-hung-dao-mat-song-han-ban-lo-5-ty-id22209525,"Nhà 2 mặt tiền đường Trần Hưng đạo, mặt sông hàn bán lỗ 5 tỷ","Quận Sơn Trà, Đà Nẵng",144 m2,4 PN,4 WC,10 tỷ 700 triệu,15/06/2023
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-2-mat-tien-le-van-duyet-mat-song-han-ban-cat-lo-sau-id22209516,"Nhà 2 mặt tiền Lê văn duyệt, mặt sông Hàn bán cắt lỗ sâu","Quận Sơn Trà, Đà Nẵng",144 m2,4 PN,4 WC,10 tỷ 700 triệu,15/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/sos-can-ho-view-bien-my-khe-gia-3-ty-x-be-ti-id22200042,SOS căn hộ view biển Mỹ Khê giá 3 tỷ x bé tí。,"Quận Ngũ Hành Sơn, Đà Nẵng",57 m2,2 PN,1 WC,3 tỷ 290 triệu,15/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chinh-chu-ban-lo-can-ho-cao-cap-view-bien-so-huu-lau-dai-chi-3-2-ty-id22204027,"Chính chủ ban lỗ căn hộ cao cấp view biển sở hữu lâu dài chỉ 3,2 tỷ","Quận Ngũ Hành Sơn, Đà Nẵng",62 m2,2 PN,1 WC,3 tỷ 290 triệu,15/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chinhs-chu-ban-lo-400-trieu-can-ho-2-phong-view-bien-my-khe-da-nang-id22200577,Chinhs chủ bán lỗ 400 triệu căn hộ 2 phòng view biển Mỹ Khê đà nẵng,"Quận Ngũ Hành Sơn, Đà Nẵng",62 m2,2 PN,1 WC,3 tỷ 290 triệu,15/06/2023
https://mogi.vn/quan-thanh-khe/mua-can-ho-chung-cu/can-ban-can-ho-chinh-chu-tang-5-chung-cu-hagl-72-ham-nghi-da-nang-id22216730,"Cần bán căn hộ chính chủ tầng 5 chung cư HAGL, 72 Hàm Nghi Đà Nẵng","Quận Thanh Khê, Đà Nẵng",94 m2,2 PN,2 WC,2 tỷ 150 triệu,15/06/2023
https://mogi.vn/quan-cam-le/mua-can-ho-chung-cu/chung-cu-cto1-nha-moi-chinh-giua-toan-nha-view-duong-nguyen-huu-tien-id22213444,"Chung cư CTO1, nhà mới, chính giữa toàn nhà view đường Nguyễn Hữu Tiến","Quận Cẩm Lệ, Đà Nẵng",52 m2,2 PN,1 WC,1 tỷ 499 triệu,15/06/2023
https://mogi.vn/quan-hai-chau/mua-duong-noi-bo/ban-nha-duy-tan-hai-chau-lo-goc-3-ngu-o-to-dep-o-ngay-3-ty-id22213109,"Bán nhà Duy Tân, Hải Châu, lô góc, 3 ngủ, ô tô, đẹp, ở ngay, 3 tỷ","Quận Hải Châu, Đà Nẵng",55 m2,3 PN,2 WC,3 tỷ 150 triệu,15/06/2023
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/can-ho-view-bien-da-nang-gia-re-so-huu-lau-dai-3-pn-8-2-ty-gia-cdt-id22204150,Căn hộ view biển Đà Nẵng giá rẻ sở hữu lâu dài 3 PN 8.2 tỷ giá CDT,"Quận Sơn Trà, Đà Nẵng",111 m2,3 PN,3 WC,8 tỷ 150 triệu,15/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/so-huu-cac-can-ho-hang-sang-filmore-1pn-2-pn-3pn-tang-cao-penthouse-id22203649,"Sở hữu các căn hộ hạng sang Filmore 1PN, 2 PN, 3PN tầng cao, penthouse","Quận Hải Châu, Đà Nẵng",78 m2,2 PN,2 WC,8 tỷ 350 triệu,15/06/2023
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-dat-o-so-hong-chinh-chu-mat-tien-khanh-son-1-hk-nam-lc-da-nang-id22203616,"Bán đất ở, Sổ Hồng chính chủ, Mặt tiền Khánh Sơn 1,HK Nam,LC, Đà nẵng","Quận Liên Chiểu, Đà Nẵng",180 m2,0 PN,0 WC,2 tỷ 190 triệu,15/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/so-huu-cac-can-ho-1pn-2-pn-3pn-tang-cao-penthouse-the-filmore-dn-id22200963,"Sở hữu các căn hộ 1PN, 2 PN, 3PN tầng cao, penthouse The Filmore DN","Quận Hải Châu, Đà Nẵng",50 m2,1 PN,1 WC,5 tỷ 234 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-combine-3-phong-ngu-dep-nhat-du-an-the-filmore-da-nang-id22201259,Bán căn Combine 3 phòng ngủ đẹp nhất dự án The Filmore Đà Nẵng,"Quận Hải Châu, Đà Nẵng",152 m2,3 PN,2 WC,23 tỷ 700 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-ho-filmore-trung-tam-da-nang-view-truc-dien-song-han-id22201657,Bán căn hộ Filmore trung tâm Đà Nẵng View trực diện sông Hàn,"Quận Hải Châu, Đà Nẵng",74 m2,2 PN,2 WC,7 tỷ 500 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-combine-3-phong-ngu-dep-nhat-du-an-the-filmore-da-nang-id22201756,Bán căn Combine 3 phòng ngủ đẹp nhất dự án The Filmore Đà Nẵng,"Quận Hải Châu, Đà Nẵng",152 m2,3 PN,3 WC,23 tỷ 800 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/so-huu-can-ho-view-truc-dien-song-han-tuyen-pho-di-bo-bach-dang-id22201046,Sở hữu căn hộ view trực diện sông Hàn tuyến phố đi bộ Bạch Đằng,"Quận Hải Châu, Đà Nẵng",80 m2,2 PN,2 WC,7 tỷ 654 triệu,12/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/chi-tu-14-ty-so-huu-ngay-biet-thu-bien-da-nang-tron-doi-id22201571,Chỉ từ 14 tỷ sở hữu ngay biệt thự biển Đà Nẵng trọn đời,"Quận Ngũ Hành Sơn, Đà Nẵng",370 m2,1 PN,1 WC,14 tỷ 698 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-ho-mat-tien-song-han-da-nang-thiet-ke-full-kinh-kich-tran-id22199217,Bán căn hộ mặt tiền sông Hàn Đà Nẵng - Thiết kế full kính kịch trần,"Quận Hải Châu, Đà Nẵng",80 m2,2 PN,2 WC,7 tỷ 655 triệu,12/06/2023
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-ho-1-phong-ngu-filmore-da-nang-48-52-m2-chi-tu-5-2-ty-id22199115,"Bán Căn Hộ 1 Phòng Ngủ Filmore Đà Nẵng,48-52 m2 chỉ từ 5.2 tỷ","Quận Hải Châu, Đà Nẵng",50 m2,1 PN,1 WC,5 tỷ 225 triệu,12/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/can-ban-biet-thu-phuong-hoa-hai-ngu-hanh-son-dien-tich-454m-id22199731,"Cần bán Biệt thự Phường Hòa Hải, Ngũ Hành Sơn, Diện tích 454m²","Quận Ngũ Hành Sơn, Đà Nẵng",454 m2,2 PN,2 WC,31 tỷ,12/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-5-phong-ngu-sieu-dep-fusion-villas-da-nang-ho-boi-rieng-id22200194,"Bán Biệt Thự 5 Phòng Ngủ Siêu Đẹp Fusion Villas Da Nang, hồ bơi riêng","Quận Ngũ Hành Sơn, Đà Nẵng",857 m2,5 PN,5 WC,97 tỷ 697 triệu,12/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/nhan-ngay-qua-tang-tan-gia-80-trieu-khi-mua-can-ho-cao-cap-fpt-plaza-2-id22198501,Nhận ngay quà tặng tân gia 80 triệu khi mua căn hộ cao cấp FPT Plaza 2,"Quận Ngũ Hành Sơn, Đà Nẵng",72 m2,2 PN,2 WC,1 tỷ 800 triệu,12/06/2023
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chi-con-3-suat-ngoai-giao-mua-can-ho-fpt-plaza-2-voi-gia-cuc-soc-id22198515,Chỉ còn 3 suất ngoại giao mua căn hộ FPT PLAZA 2 với giá cực sốc !,"Quận Ngũ Hành Sơn, Đà Nẵng",72 m2,2 PN,2 WC,1 tỷ 800 triệu,12/06/2023
